identifier,title,date,year,service_code,service,speaker,book,passage,chapter,verses,audio_mp3,audio_ogg,details_url,size_bytes
2017.08.06.E2Samuel22.17JackWerth,2017.08.06.E 2 Samuel 22.1-7 - Jack Werth,2017-08-06,2017,E,Evening Service,Jack Werth,2 Samuel,2 Samuel 22:1-7,22,1-7,https://archive.org/download/2017.08.06.E2Samuel22.17JackWerth/2017.08.06.E%202%20Samuel%2022.1-7%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.08.06.E2Samuel22.17JackWerth/2017.08.06.E%202%20Samuel%2022.1-7%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.08.06.E2Samuel22.17JackWerth,67750521
2017.08.06.MColossians1.2122JackWerth,2017.08.06.M Colossians 1.21-22 - Jack Werth,2017-08-06,2017,M,Morning Service,Jack Werth,Colossians,Colossians 1:21-22,1,21-22,https://archive.org/download/2017.08.06.MColossians1.2122JackWerth/2017.08.06.M%20Colossians%201.21-22%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.08.06.MColossians1.2122JackWerth/2017.08.06.M%20Colossians%201.21-22%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.08.06.MColossians1.2122JackWerth,51967760
2017.08.13.E2Samuel22.17JackWerth,2017.08.13.E 2 Samuel 22.1-7 - Jack Werth,2017-08-13,2017,E,Evening Service,Jack Werth,2 Samuel,2 Samuel 22:1-7,22,1-7,https://archive.org/download/2017.08.13.E2Samuel22.17JackWerth/2017.08.13.E%202%20Samuel%2022.1-7%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.08.13.E2Samuel22.17JackWerth/2017.08.13.E%202%20Samuel%2022.1-7%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.08.13.E2Samuel22.17JackWerth,53696572
2017.08.13.MColossians1.23JackWerth,2017.08.13.M Colossians 1.23 - Jack Werth,2017-08-13,2017,M,Morning Service,Jack Werth,Colossians,Colossians 1:23,1,23,https://archive.org/download/2017.08.13.MColossians1.23JackWerth/2017.08.13.M%20Colossians%201.23%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.08.13.MColossians1.23JackWerth/2017.08.13.M%20Colossians%201.23%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.08.13.MColossians1.23JackWerth,57208368
2017.08.27.E2Samuel22.830JackWerth,2017.08.27.E 2 Samuel 22.8-30 - Jack Werth,2017-08-27,2017,E,Evening Service,Jack Werth,2 Samuel,2 Samuel 22:8-30,22,8-30,https://archive.org/download/2017.08.27.E2Samuel22.830JackWerth/2017.08.27.E%202%20Samuel%2022.8-30%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.08.27.E2Samuel22.830JackWerth/2017.08.27.E%202%20Samuel%2022.8-30%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.08.27.E2Samuel22.830JackWerth,57178233
2017.08.27.MColossians1.24JackWerth,2017.08.27.M Colossians 1.24 - Jack Werth,2017-08-27,2017,M,Morning Service,Jack Werth,Colossians,Colossians 1:24,1,24,https://archive.org/download/2017.08.27.MColossians1.24JackWerth/2017.08.27.M%20Colossians%201.24%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.08.27.MColossians1.24JackWerth/2017.08.27.M%20Colossians%201.24%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.08.27.MColossians1.24JackWerth,54466989
2017.09.03.E2Samuel22.3151JackWerth,2017.09.03.E 2 Samuel 22.31-51 - Jack Werth,2017-09-03,2017,E,Evening Service,Jack Werth,2 Samuel,2 Samuel 22:31-51,22,31-51,https://archive.org/download/2017.09.03.E2Samuel22.3151JackWerth/2017.09.03.E%202%20Samuel%2022.31-51%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.09.03.E2Samuel22.3151JackWerth/2017.09.03.E%202%20Samuel%2022.31-51%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.09.03.E2Samuel22.3151JackWerth,61985569
2017.09.03.MColossians1.2527JackWerth,2017.09.03.M Colossians 1.25-27 - Jack Werth,2017-09-03,2017,M,Morning Service,Jack Werth,Colossians,Colossians 1:25-27,1,25-27,https://archive.org/download/2017.09.03.MColossians1.2527JackWerth/2017.09.03.M%20Colossians%201.25-27%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.09.03.MColossians1.2527JackWerth/2017.09.03.M%20Colossians%201.25-27%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.09.03.MColossians1.2527JackWerth,57238367
2017.09.10.E2Samuel23.17JackWerth,2017.09.10.E 2 Samuel 23.1-7 - Jack Werth,2017-09-10,2017,E,Evening Service,Jack Werth,2 Samuel,2 Samuel 23:1-7,23,1-7,https://archive.org/download/2017.09.10.E2Samuel23.17JackWerth/2017.09.10.E%202%20Samuel%2023.1-7%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.09.10.E2Samuel23.17JackWerth/2017.09.10.E%202%20Samuel%2023.1-7%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.09.10.E2Samuel23.17JackWerth,64836820
2017.09.10.MColossians1.2829JackWerth,2017.09.10.M Colossians 1.28-29 - Jack Werth,2017-09-10,2017,M,Morning Service,Jack Werth,Colossians,Colossians 1:28-29,1,28-29,https://archive.org/download/2017.09.10.MColossians1.2829JackWerth/2017.09.10.M%20Colossians%201.28-29%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.09.10.MColossians1.2829JackWerth/2017.09.10.M%20Colossians%201.28-29%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.09.10.MColossians1.2829JackWerth,56868632
2017.09.17.E2Samuel23.812JackWerth,2017.09.17.E 2 Samuel 23.8-12 - Jack Werth,2017-09-17,2017,E,Evening Service,Jack Werth,2 Samuel,2 Samuel 23:8-12,23,8-12,https://archive.org/download/2017.09.17.E2Samuel23.812JackWerth/2017.09.17.E%202%20Samuel%2023.8-12%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.09.17.E2Samuel23.812JackWerth/2017.09.17.E%202%20Samuel%2023.8-12%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.09.17.E2Samuel23.812JackWerth,50474133
2017.09.17.MColossians1.29JackWerth,2017.09.17.M Colossians 1.29 - Jack Werth,2017-09-17,2017,M,Morning Service,Jack Werth,Colossians,Colossians 1:29,1,29,https://archive.org/download/2017.09.17.MColossians1.29JackWerth/2017.09.17.M%20Colossians%201.29%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.09.17.MColossians1.29JackWerth/2017.09.17.M%20Colossians%201.29%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.09.17.MColossians1.29JackWerth,53328018
2017.09.24.E2Samuel23.1339JackWerth,2017.09.24.E 2 Samuel 23.13-39 - Jack Werth,2017-09-24,2017,E,Evening Service,Jack Werth,2 Samuel,2 Samuel 23:13-39,23,13-39,https://archive.org/download/2017.09.24.E2Samuel23.1339JackWerth/2017.09.24.E%202%20Samuel%2023.13-39%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.09.24.E2Samuel23.1339JackWerth/2017.09.24.E%202%20Samuel%2023.13-39%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.09.24.E2Samuel23.1339JackWerth,64709060
2017.09.24.MColossians2.12JackWerth,2017.09.24.M Colossians 2.1-2 - Jack Werth,2017-09-24,2017,M,Morning Service,Jack Werth,Colossians,Colossians 2:1-2,2,1-2,https://archive.org/download/2017.09.24.MColossians2.12JackWerth/2017.09.24.M%20Colossians%202.1-2%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.09.24.MColossians2.12JackWerth/2017.09.24.M%20Colossians%202.1-2%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.09.24.MColossians2.12JackWerth,58978702
2017.10.01.E2Samuel24.110JackWerth,2017.10.01.E 2 Samuel 24.1-10 - Jack Werth,2017-10-01,2017,E,Evening Service,Jack Werth,2 Samuel,2 Samuel 24:1-10,24,1-10,https://archive.org/download/2017.10.01.E2Samuel24.110JackWerth/2017.10.01.E%202%20Samuel%2024.1-10%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.10.01.E2Samuel24.110JackWerth/2017.10.01.E%202%20Samuel%2024.1-10%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.10.01.E2Samuel24.110JackWerth,64699671
2017.10.01.MColossians2.3JackWerth,2017.10.01.M Colossians 2.3 - Jack Werth,2017-10-01,2017,M,Morning Service,Jack Werth,Colossians,Colossians 2:3,2,3,https://archive.org/download/2017.10.01.MColossians2.3JackWerth/2017.10.01.M%20Colossians%202.3%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.10.01.MColossians2.3JackWerth/2017.10.01.M%20Colossians%202.3%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.10.01.MColossians2.3JackWerth,57223363
2017.10.08.E2Samuel24.1114JackWerth,2017.10.08.E 2 Samuel 24.11-14 - Jack Werth,2017-10-08,2017,E,Evening Service,Jack Werth,2 Samuel,2 Samuel 24:11-14,24,11-14,https://archive.org/download/2017.10.08.E2Samuel24.1114JackWerth/2017.10.08.E%202%20Samuel%2024.11-14%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.10.08.E2Samuel24.1114JackWerth/2017.10.08.E%202%20Samuel%2024.11-14%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.10.08.E2Samuel24.1114JackWerth,50940589
2017.10.08.MColossians2.45JackWerth,2017.10.08.M Colossians 2.4-5 - Jack Werth,2017-10-08,2017,M,Morning Service,Jack Werth,Colossians,Colossians 2:4-5,2,4-5,https://archive.org/download/2017.10.08.MColossians2.45JackWerth/2017.10.08.M%20Colossians%202.4-5%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.10.08.MColossians2.45JackWerth/2017.10.08.M%20Colossians%202.4-5%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.10.08.MColossians2.45JackWerth,52468183
2017.10.15.E2Samuel24.1527JackWerth,2017.10.15.E 2 Samuel 24.15-17 - Jack Werth,2017-10-15,2017,E,Evening Service,Jack Werth,2 Samuel,2 Samuel 24:15-17,24,15-17,https://archive.org/download/2017.10.15.E2Samuel24.1527JackWerth/2017.10.15.E%202%20Samuel%2024.15-17%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.10.15.E2Samuel24.1527JackWerth/2017.10.15.E%202%20Samuel%2024.15-17%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.10.15.E2Samuel24.1527JackWerth,58224731
2017.10.15.MColossians2.67JackWerth,2017.10.15.M Colossians 2.6-7 - Jack Werth,2017-10-15,2017,M,Morning Service,Jack Werth,Colossians,Colossians 2:6-7,2,6-7,https://archive.org/download/2017.10.15.MColossians2.67JackWerth/2017.10.15.M%20Colossians%202.6-7%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.10.15.MColossians2.67JackWerth/2017.10.15.M%20Colossians%202.6-7%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.10.15.MColossians2.67JackWerth,51157619
2017.10.22.E2Samuel24.1825JackWerth,2017.10.22.E 2 Samuel 24.18-25 - Jack Werth,2017-10-22,2017,E,Evening Service,Jack Werth,2 Samuel,2 Samuel 24:18-25,24,18-25,https://archive.org/download/2017.10.22.E2Samuel24.1825JackWerth/2017.10.22.E%202%20Samuel%2024.18-25%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.10.22.E2Samuel24.1825JackWerth/2017.10.22.E%202%20Samuel%2024.18-25%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.10.22.E2Samuel24.1825JackWerth,51851688
2017.10.22.MColossians2.8JackWerth,2017.10.22.M Colossians 2.8 - Jack Werth,2017-10-22,2017,M,Morning Service,Jack Werth,Colossians,Colossians 2:8,2,8,https://archive.org/download/2017.10.22.MColossians2.8JackWerth/2017.10.22.M%20Colossians%202.8%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.10.22.MColossians2.8JackWerth/2017.10.22.M%20Colossians%202.8%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.10.22.MColossians2.8JackWerth,66137528
2017.11.05.EPsalm117.12JackWerth,2017.11.05.E Psalm 117.1-2 - Jack Werth,2017-11-05,2017,E,Evening Service,Jack Werth,Psalm,Psalm 117:1-2,117,1-2,https://archive.org/download/2017.11.05.EPsalm117.12JackWerth/2017.11.05.E%20Psalm%20117.1-2%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.11.05.EPsalm117.12JackWerth/2017.11.05.E%20Psalm%20117.1-2%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.11.05.EPsalm117.12JackWerth,52502934
2017.11.05.MColossians2.910JackWerth,2017.11.05.M Colossians 2.9-10 - Jack Werth,2017-11-05,2017,M,Morning Service,Jack Werth,Colossians,Colossians 2:9-10,2,9-10,https://archive.org/download/2017.11.05.MColossians2.910JackWerth/2017.11.05.M%20Colossians%202.9-10%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.11.05.MColossians2.910JackWerth/2017.11.05.M%20Colossians%202.9-10%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.11.05.MColossians2.910JackWerth,48250862
2017.11.12.ETitus1.15JackWerth,2017.11.12.E Titus 1.1 - Jack Werth,2017-11-12,2017,E,Evening Service,Jack Werth,Titus,Titus 1:1,1,1,https://archive.org/download/2017.11.12.ETitus1.15JackWerth/2017.11.12.E%20Titus%201.1%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.11.12.ETitus1.15JackWerth/2017.11.12.E%20Titus%201.1%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.11.12.ETitus1.15JackWerth,65266351
2017.11.12.MColossians2.11JackWerth,2017.11.12.M Colossians 2.11 - Jack Werth,2017-11-12,2017,M,Morning Service,Jack Werth,Colossians,Colossians 2:11,2,11,https://archive.org/download/2017.11.12.MColossians2.11JackWerth/2017.11.12.M%20Colossians%202.11%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.11.12.MColossians2.11JackWerth/2017.11.12.M%20Colossians%202.11%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.11.12.MColossians2.11JackWerth,53621182
2017.11.19.ETitus1.1JackWerth,2017.11.19.E Titus 1.1 - Jack Werth,2017-11-19,2017,E,Evening Service,Jack Werth,Titus,Titus 1:1,1,1,https://archive.org/download/2017.11.19.ETitus1.1JackWerth/2017.11.19.E%20Titus%201.1%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.11.19.ETitus1.1JackWerth/2017.11.19.E%20Titus%201.1%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.11.19.ETitus1.1JackWerth,70083042
2017.11.19.MColossians2.12JackWerth,2017.11.19.M Colossians 2.12 - Jack Werth,2017-11-19,2017,M,Morning Service,Jack Werth,Colossians,Colossians 2:12,2,12,https://archive.org/download/2017.11.19.MColossians2.12JackWerth/2017.11.19.M%20Colossians%202.12%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.11.19.MColossians2.12JackWerth/2017.11.19.M%20Colossians%202.12%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.11.19.MColossians2.12JackWerth,46224850
2017.12.03.ETitus1.1JackWerth,2017.12.03.E Titus 1.1 - Jack Werth,2017-12-03,2017,E,Evening Service,Jack Werth,Titus,Titus 1:1,1,1,https://archive.org/download/2017.12.03.ETitus1.1JackWerth/2017.12.03.E%20Titus%201.1%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.12.03.ETitus1.1JackWerth/2017.12.03.E%20Titus%201.1%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.12.03.ETitus1.1JackWerth,61283014
2017.12.03.MColossians2.13aJackWerth,2017.12.03.M Colossians 2.13a - Jack Werth,2017-12-03,2017,M,Morning Service,Jack Werth,Colossians,Colossians 2:13a,2,13a,https://archive.org/download/2017.12.03.MColossians2.13aJackWerth/2017.12.03.M%20Colossians%202.13a%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.12.03.MColossians2.13aJackWerth/2017.12.03.M%20Colossians%202.13a%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.12.03.MColossians2.13aJackWerth,57986290
2017.12.10.ETitus1.1JackWerth,2017.12.10.E Titus 1.1 - Jack Werth,2017-12-10,2017,E,Evening Service,Jack Werth,Titus,Titus 1:1,1,1,https://archive.org/download/2017.12.10.ETitus1.1JackWerth/2017.12.10.E%20Titus%201.1%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.12.10.ETitus1.1JackWerth/2017.12.10.E%20Titus%201.1%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.12.10.ETitus1.1JackWerth,54322657
2017.12.10.MColossians2.1315JackWerth,2017.12.10.M Colossians 2.13-15 - Jack Werth,2017-12-10,2017,M,Morning Service,Jack Werth,Colossians,Colossians 2:13-15,2,13-15,https://archive.org/download/2017.12.10.MColossians2.1315JackWerth/2017.12.10.M%20Colossians%202.13-15%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.12.10.MColossians2.1315JackWerth/2017.12.10.M%20Colossians%202.13-15%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.12.10.MColossians2.1315JackWerth,53444616
2017.12.17.ETitus1.2JackWerth,2017.12.17.E Titus 1.2 - Jack Werth,2017-12-17,2017,E,Evening Service,Jack Werth,Titus,Titus 1:2,1,2,https://archive.org/download/2017.12.17.ETitus1.2JackWerth/2017.12.17.E%20Titus%201.2%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.12.17.ETitus1.2JackWerth/2017.12.17.E%20Titus%201.2%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.12.17.ETitus1.2JackWerth,55742662
2017.12.17.MColossians1.16JackWerth,2017.12.17.M Colossians 1.16 - Jack Werth,2017-12-17,2017,M,Morning Service,Jack Werth,Colossians,Colossians 1:16,1,16,https://archive.org/download/2017.12.17.MColossians1.16JackWerth/2017.12.17.M%20Colossians%201.16%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.12.17.MColossians1.16JackWerth/2017.12.17.M%20Colossians%201.16%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.12.17.MColossians1.16JackWerth,63202908
2017.12.24.ETitus1.3JackWerth,2017.12.24.E Titus 1.3 - Jack Werth,2017-12-24,2017,E,Evening Service,Jack Werth,Titus,Titus 1:3,1,3,https://archive.org/download/2017.12.24.ETitus1.3JackWerth/2017.12.24.E%20Titus%201.3%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.12.24.ETitus1.3JackWerth/2017.12.24.E%20Titus%201.3%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.12.24.ETitus1.3JackWerth,54194535
2017.12.24.MColossians2.1617JackWerth,2017.12.24.M Colossians 2.16-17 - Jack Werth,2017-12-24,2017,M,Morning Service,Jack Werth,Colossians,Colossians 2:16-17,2,16-17,https://archive.org/download/2017.12.24.MColossians2.1617JackWerth/2017.12.24.M%20Colossians%202.16-17%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.12.24.MColossians2.1617JackWerth/2017.12.24.M%20Colossians%202.16-17%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.12.24.MColossians2.1617JackWerth,82705966
2017.12.31.ETitus1.3JackWerth,2017.12.31.E Titus 1.3 - Jack Werth,2017-12-31,2017,E,Evening Service,Jack Werth,Titus,Titus 1:3,1,3,https://archive.org/download/2017.12.31.ETitus1.3JackWerth/2017.12.31.E%20Titus%201.3%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.12.31.ETitus1.3JackWerth/2017.12.31.E%20Titus%201.3%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.12.31.ETitus1.3JackWerth,59494512
2017.12.31.MColossians2.18JackWerth,2017.12.31.M Colossians 2.18 - Jack Werth,2017-12-31,2017,M,Morning Service,Jack Werth,Colossians,Colossians 2:18,2,18,https://archive.org/download/2017.12.31.MColossians2.18JackWerth/2017.12.31.M%20Colossians%202.18%20-%20Jack%20Werth.mp3,https://archive.org/download/2017.12.31.MColossians2.18JackWerth/2017.12.31.M%20Colossians%202.18%20-%20Jack%20Werth.ogg,https://archive.org/details/2017.12.31.MColossians2.18JackWerth,48773512
2018.01.07.ETitus1.4aJackWerth,2018.01.07.E Titus 1.4a - Jack Werth,2018-01-07,2018,E,Evening Service,Jack Werth,Titus,Titus 1:4a,1,4a,https://archive.org/download/2018.01.07.ETitus1.4aJackWerth/2018.01.07.E%20Titus%201.4a%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.01.07.ETitus1.4aJackWerth/2018.01.07.E%20Titus%201.4a%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.01.07.ETitus1.4aJackWerth,58316168
2018.01.07.MColossians2.1923JackWerth,2018.01.07.M Colossians 2.19-23 - Jack Werth,2018-01-07,2018,M,Morning Service,Jack Werth,Colossians,Colossians 2:19-23,2,19-23,https://archive.org/download/2018.01.07.MColossians2.1923JackWerth/2018.01.07.M%20Colossians%202.19-23%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.01.07.MColossians2.1923JackWerth/2018.01.07.M%20Colossians%202.19-23%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.01.07.MColossians2.1923JackWerth,62533586
2018.01.21.ETitus1.4bJackWerth,2018.01.21.E Titus 1.4b - Jack Werth,2018-01-21,2018,E,Evening Service,Jack Werth,Titus,Titus 1:4b,1,4b,https://archive.org/download/2018.01.21.ETitus1.4bJackWerth/2018.01.21.E%20Titus%201.4b%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.01.21.ETitus1.4bJackWerth/2018.01.21.E%20Titus%201.4b%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.01.21.ETitus1.4bJackWerth,58401444
2018.01.21.MColossians3.12JackWerth,2018.01.21.M Colossians 3.1-2 - Jack Werth,2018-01-21,2018,M,Morning Service,Jack Werth,Colossians,Colossians 3:1-2,3,1-2,https://archive.org/download/2018.01.21.MColossians3.12JackWerth/2018.01.21.M%20Colossians%203.1-2%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.01.21.MColossians3.12JackWerth/2018.01.21.M%20Colossians%203.1-2%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.01.21.MColossians3.12JackWerth,57411622
2018.01.28.MColossians3.34JackWerth,2018.01.28.M Colossians 3.3-4 - Jack Werth,2018-01-28,2018,M,Morning Service,Jack Werth,Colossians,Colossians 3:3-4,3,3-4,https://archive.org/download/2018.01.28.MColossians3.34JackWerth/2018.01.28.M%20Colossians%203.3-4%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.01.28.MColossians3.34JackWerth/2018.01.28.M%20Colossians%203.3-4%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.01.28.MColossians3.34JackWerth,56927563
2018.02.04.ETitus1.5JackWerth,2018.02.04.E Titus 1.5 - Jack Werth,2018-02-04,2018,E,Evening Service,Jack Werth,Titus,Titus 1:5,1,5,https://archive.org/download/2018.02.04.ETitus1.5JackWerth/2018.02.04.E%20Titus%201.5%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.02.04.ETitus1.5JackWerth/2018.02.04.E%20Titus%201.5%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.02.04.ETitus1.5JackWerth,62101194
2018.02.04.MColossians3.5JackWerth,2018.02.04.M Colossians 3.5 - Jack Werth,2018-02-04,2018,M,Morning Service,Jack Werth,Colossians,Colossians 3:5,3,5,https://archive.org/download/2018.02.04.MColossians3.5JackWerth/2018.02.04.M%20Colossians%203.5%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.02.04.MColossians3.5JackWerth/2018.02.04.M%20Colossians%203.5%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.02.04.MColossians3.5JackWerth,59610050
2018.02.11.ETitus1.6JackWerth,2018.02.11.E Titus 1.6 - Jack Werth,2018-02-11,2018,E,Evening Service,Jack Werth,Titus,Titus 1:6,1,6,https://archive.org/download/2018.02.11.ETitus1.6JackWerth/2018.02.11.E%20Titus%201.6%20-%20Jack%20Werth.mp3,https://archive.org/download/2018.02.11.ETitus1.6JackWerth/2018.02.11.E%20Titus%201.6%20-%20Jack%20Werth.ogg,https://archive.org/details/2018.02.11.ETitus1.6JackWerth,59312807
